,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
2210,31,10,2766.5,276.65,167.3
2212,40,1,427.93,427.93,223.0
2213,362,1,418.92,418.92,336.0
2214,373,1,326.0,326.0,144.0
2215,96,2,913.19,456.595,246.5
2216,26,7,2314.32,330.6171428571429,154.85714285714286
2217,75,2,602.51,301.255,310.5
2218,57,4,1877.59,469.3975,264.25
2219,21,1,446.94000000000005,446.94000000000005,230.0
2220,41,7,2386.05,340.86428571428576,118.57142857142857
2222,8,12,2415.91,201.32583333333332,41.666666666666664
2223,129,1,168.0,168.0,126.0
2224,40,3,1233.3600000000001,411.12000000000006,206.33333333333334
2225,169,7,3703.29,529.0414285714286,329.2857142857143
2226,9,5,1690.2600000000002,338.052,75.2
2227,214,2,596.85,298.425,85.5
2229,170,2,642.41,321.205,298.0
2230,40,1,316.88,316.88,161.0
2231,186,1,394.14,394.14,446.0
2232,270,1,140.54,140.54,88.0
2233,172,1,500.0,500.0,400.0
2234,5,4,1535.53,383.8825,319.25
2235,16,2,231.86,115.93,75.0
2236,10,4,2183.54,545.885,227.5
2237,326,1,107.45,107.45,17.0
2238,113,1,288.18,288.18,122.0
2239,290,1,94.0,94.0,20.0
2240,16,2,1345.53,672.765,384.5
2241,1,3,815.77,271.92333333333335,203.66666666666666
2242,92,5,716.2,143.24,78.0
2243,149,2,626.77,313.385,347.0
2244,189,1,349.1,349.1,193.0
2245,31,2,510.71000000000004,255.35500000000002,127.0
2246,34,4,1056.44,264.11,139.5
2247,264,1,267.18,267.18,106.0
2248,84,8,3450.84,431.355,150.0
2249,26,4,1358.88,339.72,132.5
2250,171,1,190.53,190.53,108.0
2251,10,3,774.9000000000001,258.3,147.66666666666666
2252,313,1,572.8100000000001,572.8100000000001,575.0
2253,65,4,3984.32,996.08,522.5
2254,85,1,508.8,508.8,284.0
2255,25,1,135.86,135.86,230.0
2256,59,4,950.36,237.59,125.0
2257,323,2,97.7,48.85,19.0
2258,38,1,43.5,43.5,101.0
2259,254,2,383.34,191.67,277.0
2260,19,5,1447.39,289.478,134.8
2261,33,3,1483.14,494.38000000000005,337.6666666666667
2262,15,1,93.78,93.78,102.0
2263,27,2,397.35,198.675,190.0
2264,23,1,171.19,171.19,65.0
2265,214,2,533.3,266.65,267.0
2266,8,5,1041.48,208.296,129.4
2267,22,1,149.29,149.29,54.0
2268,12,3,1122.53,374.1766666666667,204.33333333333334
2269,262,1,200.16,200.16,79.0
2270,131,1,156.57999999999998,156.57999999999998,59.0
2271,55,3,383.68,127.89333333333333,65.66666666666667
2272,249,1,594.0,594.0,120.0
2273,2,7,3236.91,462.4157142857143,237.57142857142858
2274,9,2,1418.26,709.13,382.0
2275,264,1,113.5,113.5,58.0
2276,331,1,155.17,155.17,85.0
2277,313,1,494.64,494.64,232.0
2278,26,3,974.52,324.84,270.6666666666667
2279,30,1,429.84,429.84,376.0
2280,30,3,538.73,179.57666666666668,94.33333333333333
2281,2,7,1388.37,198.3385714285714,120.71428571428571
2282,362,1,179.1,179.1,86.0
2283,283,3,447.22,149.07333333333335,220.0
2284,262,1,237.07,237.07,132.0
2285,25,1,161.64,161.64,156.0
2286,354,1,216.76,216.76,109.0
2287,94,3,234.6,78.2,57.333333333333336
2288,29,1,126.14,126.14,106.0
2289,338,1,1048.85,1048.85,350.0
2291,85,1,334.53,334.53,246.0
2292,9,3,524.88,174.96,103.33333333333333
2293,51,2,467.51,233.755,77.5
2294,50,2,538.55,269.275,76.5
2295,2,1,469.48,469.48,266.0
2296,113,1,371.56,371.56,251.0
2297,14,7,1771.2,253.02857142857144,96.0
2298,77,1,454.10999999999996,454.10999999999996,319.0
2299,40,2,1441.42,720.71,292.5
2300,116,1,905.5,905.5,303.0
2302,161,4,233.81,58.4525,73.75
2304,30,3,2575.0,858.3333333333334,435.3333333333333
2305,93,1,91.32000000000001,91.32000000000001,73.0
2306,23,3,1134.28,378.0933333333333,202.66666666666666
2307,95,6,3100.09,516.6816666666667,274.3333333333333
2308,28,2,659.4599999999999,329.72999999999996,241.5
2309,33,5,2001.8,400.36,112.0
2310,21,2,1299.23,649.615,574.0
2311,18,2,1262.2,631.1,312.0
2313,8,4,1131.56,282.89,143.0
2315,363,1,147.09,147.09,74.0
2316,81,1,52.83,52.83,33.0
2317,53,5,3610.96,722.192,478.0
2318,23,3,979.26,326.42,282.6666666666667
2319,172,1,492.36,492.36,162.0
2320,189,6,1000.27,166.71166666666667,73.33333333333333
2321,331,1,250.0,250.0,2.0
2322,12,5,909.23,181.846,54.2
2323,156,2,121.0,60.5,34.0
2325,12,11,4139.46,376.31454545454545,196.36363636363637
2326,45,3,62.43,20.81,9.0
2327,233,1,267.03,267.03,293.0
2328,64,8,1942.45,242.80625,159.125
2329,2,1,343.5,343.5,314.0
2330,40,8,3000.2,375.025,229.5
2331,33,2,398.84,199.42,286.5
2332,84,1,412.01000000000005,412.01000000000005,132.0
2333,25,1,440.0,440.0,4.0
2334,2,3,825.92,275.3066666666667,138.66666666666666
2335,33,2,148.44,74.22,12.0
2336,19,8,2429.78,303.7225,124.0
2337,254,1,229.33,229.33,123.0
2338,23,11,3995.23,363.20272727272726,317.8181818181818
2339,22,4,1502.35,375.5875,237.5
2340,8,2,2007.44,1003.72,552.5
2341,25,4,1580.93,395.2325,130.25
2342,19,3,807.57,269.19,96.33333333333333
2343,173,4,536.4,134.1,35.75
2344,163,1,110.92,110.92,29.0
2345,7,1,538.46,538.46,410.0
2346,11,1,213.3,213.3,200.0
2347,114,1,85.13000000000001,85.13000000000001,49.0
2348,288,1,127.86,127.86,86.0
2349,9,9,3546.71,394.0788888888889,345.44444444444446
2350,54,2,292.71999999999997,146.35999999999999,81.5
2351,7,14,4954.84,353.9171428571429,288.0
2352,77,3,1693.26,564.42,232.66666666666666
2353,4,4,575.63,143.9075,73.75
2354,37,1,436.06,436.06,218.0
2355,217,1,90.12,90.12,60.0
2356,60,1,437.23,437.23,451.0
2357,278,1,217.2,217.2,74.0
2358,12,16,4805.17,300.323125,277.4375
2359,24,1,279.77,279.77,236.0
2360,29,1,473.65000000000003,473.65000000000003,219.0
2361,12,4,800.59,200.1475,66.75
2362,352,1,134.55,134.55,39.0
2363,22,4,1400.44,350.11,375.25
2364,50,2,173.16,86.58,30.0
2365,19,1,186.01,186.01,223.0
2366,3,3,758.29,252.76333333333332,153.66666666666666
2367,104,5,1375.71,275.142,133.2
2368,7,12,4165.52,347.1266666666667,172.25
2369,12,4,650.4300000000001,162.60750000000002,66.0
2370,5,7,2552.86,364.69428571428574,175.57142857142858
2371,32,2,607.45,303.725,181.5
2372,178,4,702.25,175.5625,87.25
2373,38,1,940.6700000000001,940.6700000000001,404.0
2374,151,3,258.88,86.29333333333334,29.666666666666668
2375,162,1,127.1,127.1,52.0
2376,69,2,348.6,174.3,60.0
2377,121,13,3679.9700000000003,283.0746153846154,22.0
2378,25,3,682.9100000000001,227.63666666666668,151.0
2379,24,4,725.11,181.2775,78.5
2380,177,1,455.3,455.3,320.0
2381,50,4,913.6800000000001,228.42000000000002,78.0
2382,256,3,478.53000000000003,159.51000000000002,81.0
2383,47,1,388.58,388.58,354.0
2384,71,1,199.8,199.8,60.0
2385,16,5,1771.78,354.356,196.6
2386,101,5,1406.59,281.318,112.2
2387,35,1,324.57,324.57,279.0
2388,53,1,240.68,240.68,160.0
2389,27,2,761.74,380.87,359.0
2391,8,9,1297.8700000000001,144.20777777777778,126.33333333333333
2392,79,1,48.480000000000004,48.480000000000004,96.0
2393,52,1,216.39,216.39,159.0
2394,36,5,1198.23,239.64600000000002,88.2
2395,61,9,2920.16,324.4622222222222,99.11111111111111
2396,337,1,104.76,104.76,202.0
2397,28,4,1093.68,273.42,178.5
2398,184,1,298.48,298.48,148.0
2399,52,1,112.46000000000001,112.46000000000001,66.0
2400,10,13,1591.45,122.41923076923078,38.76923076923077
2401,36,2,195.15,97.575,26.0
2403,33,4,776.851,194.21275,113.5
2404,11,1,336.40000000000003,336.40000000000003,136.0
2405,57,3,1553.18,517.7266666666667,305.0
2406,4,4,1293.03,323.2575,125.25
2407,43,9,3709.56,412.17333333333335,186.0
2408,141,1,301.03,301.03,125.0
2409,117,4,588.13,147.0325,89.25
2410,104,4,1534.26,383.565,297.0
2411,75,2,675.8,337.9,383.0
2412,5,9,2870.2400000000002,318.91555555555556,210.44444444444446
2413,45,2,1186.35,593.175,400.0
2414,16,8,3285.31,410.66375,263.625
2415,17,1,243.55,243.55,99.0
2416,90,2,724.76,362.38,142.0
2417,53,1,223.36,223.36,128.0
2418,134,1,425.32,425.32,323.0
2420,105,4,1887.2,471.8,390.5
2421,192,3,664.0,221.33333333333334,82.0
2422,166,4,813.0,203.25,139.25
2423,19,1,612.01,612.01,256.0
2424,158,3,447.64000000000004,149.21333333333334,131.33333333333334
2425,204,2,657.35,328.675,110.5
2426,336,2,816.0,408.0,96.0
2427,37,3,646.3,215.4333333333333,159.66666666666666
2428,91,1,337.74,337.74,208.0
2429,93,2,877.4399999999999,438.71999999999997,600.0
2430,9,2,922.53,461.265,237.5
2431,243,1,560.67,560.67,324.0
2432,45,4,748.5,187.125,85.75
2433,23,1,30.0,30.0,24.0
2434,190,5,1024.1000000000001,204.82000000000002,48.4
2435,44,1,306.45,306.45,111.0
2436,25,9,1600.86,177.87333333333333,116.66666666666667
2437,317,2,309.8,154.9,118.0
2438,106,1,138.14,138.14,106.0
2439,51,1,386.43,386.43,157.0
2441,40,1,301.32,301.32,240.0
2442,218,1,76.32000000000001,76.32000000000001,72.0
2443,40,4,684.34,171.085,85.5
2444,297,1,173.05,173.05,91.0
2445,19,7,2657.13,379.59000000000003,242.71428571428572
2446,88,4,2881.02,720.255,378.5
2447,73,5,2446.6,489.32,255.0
2448,81,3,323.69,107.89666666666666,175.66666666666666
2450,49,1,657.23,657.23,319.0
2451,53,1,352.7,352.7,184.0
2452,24,4,781.28,195.32,292.5
2453,9,3,1333.68,444.56,317.3333333333333
2454,25,5,1426.16,285.232,163.2
2455,117,1,193.75,193.75,131.0
2456,9,9,2993.1,332.56666666666666,145.55555555555554
2457,120,2,254.1,127.05,42.0
2458,4,2,239.76,119.88,204.0
2459,252,1,136.8,136.8,72.0
2460,28,1,191.04,191.04,138.0
2462,267,2,409.98,204.99,106.0
2463,33,8,2736.46,342.0575,128.5
2464,18,1,309.65,309.65,113.0
2465,172,2,696.68,348.34,178.5
2466,2,4,1542.14,385.535,230.75
2467,265,1,211.5,211.5,66.0
2468,140,4,2293.62,573.405,257.0
2469,201,1,143.1,143.1,62.0
2470,64,4,1060.56,265.14,80.25
2471,35,4,945.58,236.395,151.25
2472,41,7,3364.2400000000002,480.6057142857143,181.0
2473,284,1,133.25,133.25,121.0
2474,9,5,1072.3600000000001,214.47200000000004,97.2
2475,143,2,356.7,178.35,75.0
2476,12,2,330.88,165.44,93.5
2477,146,4,1118.81,279.7025,186.0
2478,234,1,150.3,150.3,70.0
2479,33,13,5045.61,388.1238461538461,209.6153846153846
2480,24,1,598.73,598.73,281.0
2481,12,1,507.08,507.08,409.0
2482,36,5,2222.56,444.512,205.2
2483,365,1,203.1,203.1,87.0
2484,201,2,218.25,109.125,36.5
2485,15,1,415.25,415.25,221.0
2487,213,1,85.0,85.0,28.0
2488,66,3,1120.88,373.6266666666667,229.66666666666666
2489,212,2,294.12,147.06,107.5
2490,283,1,162.3,162.3,62.0
2491,115,2,1339.45,669.725,173.0
2492,15,8,1205.1200000000001,150.64000000000001,74.875
2493,19,16,4812.42,300.77625,186.375
2494,66,1,449.12,449.12,472.0
2495,49,1,154.88,154.88,152.0
2496,16,4,784.46,196.115,54.0
2497,78,1,34.8,34.8,120.0
2498,19,4,1094.59,273.6475,105.25
2499,134,1,196.88,196.88,178.0
2500,13,3,974.04,324.68,160.0
2501,40,1,149.31,149.31,51.0
2503,3,8,2465.48,308.185,223.25
2504,40,7,2637.38,376.7685714285714,282.57142857142856
2505,305,1,79.2,79.2,144.0
2506,51,3,458.57,152.85666666666665,66.33333333333333
2507,10,6,2364.25,394.0416666666667,237.83333333333334
2508,61,4,532.96,133.24,60.5
2509,66,2,714.42,357.21,245.5
2510,25,1,205.25,205.25,47.0
2511,218,3,253.04,84.34666666666666,20.0
2512,65,2,583.75,291.875,125.5
2513,32,2,1086.92,543.46,135.5
2514,88,6,3279.97,546.6616666666666,341.6666666666667
2515,64,1,315.06,315.06,170.0
2516,116,3,621.8299999999999,207.27666666666664,81.33333333333333
2518,6,1,635.6800000000001,635.6800000000001,311.0
2519,69,1,270.8,270.8,87.0
2520,245,1,104.9,104.9,68.0
2521,133,1,241.62,241.62,138.0
2522,241,4,1047.11,261.7775,94.5
2523,184,3,475.28000000000003,158.42666666666668,73.33333333333333
2524,25,3,345.46,115.15333333333332,60.0
2525,10,3,2614.7400000000002,871.58,288.0
2526,11,1,246.3,246.3,212.0
2527,33,5,2328.9700000000003,465.79400000000004,322.4
2529,26,3,948.05,316.01666666666665,180.0
2530,358,1,351.3,351.3,438.0
2531,10,1,220.85,220.85,114.0
2532,44,2,1612.69,806.345,365.5
2533,15,3,965.61,321.87,184.33333333333334
2534,150,1,610.01,610.01,581.0
2535,1,8,2711.56,338.945,107.625
2536,113,4,2207.4,551.85,218.25
2537,76,3,884.14,294.7133333333333,318.3333333333333
2538,107,2,699.08,349.54,167.5
2539,46,3,1063.95,354.65000000000003,190.0
2540,143,1,451.42,451.42,1.0
2541,51,1,415.82000000000005,415.82000000000005,290.0
2542,1,13,4206.39,323.5684615384616,197.30769230769232
2544,46,3,784.58,261.5266666666667,200.66666666666666
2545,50,3,903.9,301.3,143.33333333333334
2546,306,4,3734.9700000000003,933.7425000000001,335.75
2547,36,5,515.77,103.154,60.2
2548,79,4,1391.98,347.995,215.25
2549,22,6,2218.62,369.77,178.5
2550,107,5,1801.14,360.228,184.4
2551,208,2,1303.9099999999999,651.9549999999999,301.5
2552,17,4,1945.33,486.3325,317.75
2553,64,5,2100.6,420.12,371.2
2554,49,4,1905.45,476.3625,339.25
2555,320,1,206.98,206.98,128.0
2556,44,2,570.96,285.48,101.0
2557,3,2,885.47,442.735,187.5
2558,372,1,15.0,15.0,1.0
2559,172,1,532.94,532.94,220.0
2560,56,3,1654.31,551.4366666666666,321.0
2561,73,14,1836.0900000000001,131.14928571428572,63.0
2562,99,2,636.14,318.07,498.0
2563,38,1,576.0,576.0,415.0
2564,58,3,801.76,267.25333333333333,368.3333333333333
2565,254,1,836.79,836.79,465.0
2566,70,4,2233.75,558.4375,241.25
2567,44,4,954.09,238.5225,109.75
2568,50,1,137.37,137.37,26.0
2569,65,1,391.98,391.98,189.0
2571,33,3,1048.49,349.49666666666667,225.0
2572,59,2,355.56,177.78,198.0
2573,73,4,1224.06,306.015,235.5
2574,304,1,118.95000000000002,118.95000000000002,27.0
2575,46,1,130.73999999999998,130.73999999999998,134.0
2576,18,8,3711.77,463.97125,240.75
2577,38,2,389.27,194.635,224.5
2578,19,2,238.85,119.425,151.0
2579,187,2,160.71,80.355,24.0
2580,52,1,110.8,110.8,135.0
2581,4,12,2974.65,247.88750000000002,78.25
2582,137,5,712.24,142.448,94.0
2584,19,1,297.0,297.0,308.0
2585,16,5,1438.85,287.77,233.4
2586,41,8,977.21,122.15125,55.0
2587,12,8,3165.36,395.67,318.0
2588,8,4,832.88,208.22,146.25
2589,26,2,68.84,34.42,9.5
2590,22,6,1936.3200000000002,322.72,198.66666666666666
2591,41,3,895.13,298.37666666666667,122.66666666666667
2592,101,1,230.53,230.53,126.0
2593,5,15,3812.64,254.176,136.93333333333334
2594,277,2,149.64,74.82,87.5
2595,33,1,354.09000000000003,354.09000000000003,335.0
2596,15,2,360.93,180.465,106.0
2597,64,7,4405.88,629.4114285714286,362.0
2598,2,2,493.28,246.64,185.5
2599,369,1,343.28000000000003,343.28000000000003,211.0
2600,312,5,501.39000000000004,100.278,52.0
2601,199,4,516.36,129.09,69.0
2602,2,2,396.48,198.24,111.5
2603,93,3,379.35,126.45,37.0
2604,60,1,181.09,181.09,147.0
2605,81,1,168.31,168.31,76.0
2606,157,2,446.87,223.435,107.5
2607,227,1,524.52,524.52,442.0
2608,253,2,263.55,131.775,84.0
2609,150,1,179.17,179.17,94.0
2610,194,2,222.05,111.025,130.5
2611,1,5,1388.88,277.776,114.0
2612,369,1,56.25,56.25,39.0
2613,24,1,351.11,351.11,221.0
2614,17,3,363.88,121.29333333333334,128.0
2615,10,7,5126.76,732.3942857142857,344.2857142857143
2616,8,1,164.68,164.68,84.0
2617,20,7,1567.69,223.9557142857143,77.71428571428571
2618,4,3,967.45,322.48333333333335,169.66666666666666
2619,174,1,191.94,191.94,98.0
2620,1,8,1232.18,154.0225,126.875
2621,178,2,264.62,132.31,92.5
2622,16,8,1528.09,191.01125,94.625
2623,248,1,123.1,123.1,42.0
2624,191,2,334.23,167.115,76.5
2625,20,2,639.89,319.945,272.5
2626,154,4,167.5,41.875,24.75
2627,173,1,336.03000000000003,336.03000000000003,166.0
2628,373,1,369.5,369.5,138.0
2629,373,1,127.08,127.08,122.0
2630,194,1,207.15,207.15,93.0
2631,67,1,426.63,426.63,139.0
2632,4,8,2495.87,311.98375,290.625
2633,21,3,1107.46,369.15333333333336,295.0
2634,239,2,416.86,208.43,57.5
2635,64,1,145.35,145.35,73.0
2636,112,5,404.58,80.916,48.0
2638,311,1,35.8,35.8,4.0
2639,134,1,337.44,337.44,232.0
2640,277,1,325.1,325.1,50.0
2641,365,1,181.0,181.0,52.0
2643,8,2,955.24,477.62,283.5
2644,17,2,364.72,182.36,142.0
2645,32,4,1765.51,441.3775,182.25
2646,9,2,708.22,354.11,156.5
2647,34,4,806.57,201.6425,99.75
2648,15,8,1659.3799999999999,207.42249999999999,111.5
2649,24,14,4416.26,315.44714285714286,152.5
2650,32,1,428.89,428.89,211.0
2651,74,1,104.35,104.35,33.0
2652,20,2,470.76,235.38,149.0
2653,17,4,845.64,211.41,113.25
2654,23,2,418.83,209.415,105.5
2655,3,3,666.1,222.03333333333333,41.333333333333336
2656,304,1,314.1,314.1,116.0
2657,18,12,4199.85,349.9875,143.08333333333334
2658,367,1,307.82000000000005,307.82000000000005,106.0
2659,39,7,3442.15,491.7357142857143,323.14285714285717
2660,84,1,371.01,371.01,243.0
2661,165,2,430.94,215.47,138.5
2662,17,2,1054.73,527.365,508.0
2664,89,3,2398.86,799.62,520.0
2665,25,8,3408.48,426.06,233.25
2666,22,4,1475.02,368.755,223.0
2667,3,10,2837.67,283.767,184.3
2668,123,2,1142.42,571.21,543.0
2669,30,1,168.12,168.12,268.0
2670,12,7,1451.28,207.32571428571427,222.28571428571428
2671,19,1,158.03,158.03,181.0
2672,44,2,792.11,396.055,221.5
2673,4,1,41.989999999999995,41.989999999999995,17.0
2674,9,7,2797.57,399.65285714285716,293.0
2675,55,1,427.07,427.07,177.0
2676,88,6,1060.68,176.78,64.0
2677,37,5,3089.97,617.9939999999999,408.2
2679,30,5,2735.37,547.074,237.0
2680,12,4,615.39,153.8475,75.0
2681,211,1,101.4,101.4,84.0
2682,48,4,1701.94,425.485,348.25
2683,24,3,478.78,159.59333333333333,107.66666666666667
2684,22,4,992.71,248.1775,94.5
2685,246,3,407.5,135.83333333333334,70.0
2686,8,16,3362.71,210.169375,127.625
2687,35,3,1415.29,471.7633333333333,266.3333333333333
2689,38,3,662.38,220.79333333333332,88.33333333333333
2690,4,3,705.39,235.13,303.0
2691,3,8,1508.76,188.595,77.5
2692,47,1,211.88,211.88,102.0
2693,39,2,408.90000000000003,204.45000000000002,95.0
2694,47,9,3786.2400000000002,420.6933333333334,192.55555555555554
2695,17,3,851.01,283.67,162.33333333333334
2696,260,1,628.28,628.28,261.0
2697,46,3,719.81,239.93666666666664,119.33333333333333
2698,12,1,251.24,251.24,398.0
2699,30,1,439.65999999999997,439.65999999999997,338.0
2700,43,1,236.09,236.09,243.0
2701,92,6,934.62,155.77,191.16666666666666
2703,310,1,331.24,331.24,283.0
2704,92,2,548.94,274.47,211.5
2706,196,3,437.7,145.9,80.66666666666667
2707,87,2,758.92,379.46,358.0
2708,270,3,855.02,285.00666666666666,142.66666666666666
2709,8,3,471.78000000000003,157.26000000000002,81.33333333333333
2710,65,3,1313.55,437.84999999999997,228.0
2711,31,3,3166.4,1055.4666666666667,528.0
2712,22,5,1197.27,239.454,151.0
2713,38,4,773.99,193.4975,125.75
2714,120,4,1340.7,335.175,224.25
2715,373,2,256.44,128.22,72.0
2716,40,3,1111.79,370.59666666666664,264.3333333333333
2717,174,1,137.9,137.9,278.0
2718,54,1,362.06,362.06,282.0
2720,145,1,783.9,783.9,380.0
2721,221,1,134.8,134.8,22.0
2722,45,1,664.85,664.85,347.0
2723,16,7,2263.12,323.30285714285714,123.28571428571429
2724,66,6,1459.8600000000001,243.31000000000003,107.16666666666667
2725,10,4,1153.62,288.405,200.0
2726,260,1,335.32,335.32,262.0
2727,365,1,372.09,372.09,231.0
2728,17,5,1521.87,304.37399999999997,187.2
2729,22,2,852.15,426.075,228.5
2730,45,1,326.24,326.24,180.0
2731,288,1,584.3199999999999,584.3199999999999,140.0
2732,297,1,122.39999999999999,122.39999999999999,48.0
2733,3,10,2234.73,223.473,143.5
2734,284,1,79.2,79.2,16.0
2735,17,3,1352.0,450.6666666666667,288.0
2736,82,2,217.16,108.58,64.0
2737,56,5,2806.9,561.38,295.4
2738,101,2,1317.62,658.81,454.0
2739,299,1,436.18,436.18,216.0
2740,23,5,981.51,196.302,127.2
2741,59,5,1121.39,224.27800000000002,102.2
2742,155,2,315.06,157.53,77.0
2743,115,3,817.86,272.62,209.33333333333334
2744,107,1,17.0,17.0,20.0
2745,12,4,1078.23,269.5575,161.75
2746,264,1,320.62,320.62,155.0
2747,240,1,185.04999999999998,185.04999999999998,87.0
2748,88,7,2005.63,286.5185714285714,87.57142857142857
2749,50,3,731.9,243.96666666666667,144.66666666666666
2751,42,3,1842.14,614.0466666666667,314.0
2752,7,6,1429.64,238.27333333333334,93.0
2753,62,1,302.36,302.36,123.0
2754,249,1,336.96,336.96,330.0
2755,66,1,108.38,108.38,74.0
2756,18,7,3204.1600000000003,457.7371428571429,168.0
2757,85,1,842.5,842.5,615.0
2758,219,2,611.88,305.94,306.0
2759,45,3,1337.48,445.82666666666665,244.33333333333334
2760,143,4,195.73999999999998,48.934999999999995,143.5
2761,183,1,161.38,161.38,176.0
2762,171,1,135.75000000000003,135.75000000000003,43.0
2763,10,8,1667.97,208.49625,125.125
2764,212,1,612.78,612.78,248.0
2765,190,1,232.21,232.21,130.0
2766,8,2,423.36,211.68,120.0
2767,59,4,1309.14,327.285,219.5
2768,57,2,867.11,433.555,293.0
2769,73,4,684.4200000000001,171.10500000000002,282.0
2770,52,1,307.78,307.78,170.0
2771,317,1,249.0,249.0,48.0
2772,367,1,289.35,289.35,124.0
2774,39,1,656.25,656.25,323.0
2775,18,5,1880.22,376.044,197.6
2776,52,6,3506.54,584.4233333333333,300.3333333333333
2778,22,2,618.09,309.045,185.5
2779,263,1,517.55,517.55,209.0
2780,60,3,709.38,236.46,146.66666666666666
2781,19,3,635.41,211.8033333333333,110.0
2782,66,2,725.18,362.59,365.0
2783,88,1,620.4,620.4,238.0
2784,250,1,535.34,535.34,422.0
2785,3,6,2424.94,404.1566666666667,153.16666666666666
2786,247,1,175.2,175.2,16.0
2787,9,11,3799.4900000000002,345.40818181818184,283.90909090909093
2788,157,3,734.13,244.71,142.33333333333334
2789,134,1,375.0,375.0,246.0
2790,296,1,76.32000000000001,76.32000000000001,72.0
2791,5,2,280.52,140.26,154.0
2792,43,5,2053.02,410.604,209.4
2794,50,5,1824.23,364.846,214.6
2795,9,9,3122.04,346.8933333333333,145.33333333333334
2796,16,3,656.69,218.89666666666668,115.66666666666667
2797,282,1,348.2,348.2,236.0
2798,65,2,1025.44,512.72,581.0
2800,252,1,37.4,37.4,4.0
2801,232,2,856.6,428.3,96.0
2802,17,3,822.48,274.16,144.33333333333334
2804,8,4,1822.97,455.7425,331.25
2805,51,6,1885.05,314.175,295.0
2806,59,1,73.2,73.2,24.0
2807,95,5,1140.21,228.042,157.4
2808,16,6,1418.32,236.38666666666666,95.83333333333333
2809,126,3,1009.5500000000001,336.5166666666667,217.0
2810,94,4,1037.59,259.3975,133.25
2811,50,1,331.95,331.95,95.0
2812,138,1,197.9,197.9,94.0
2813,61,1,215.83,215.83,99.0
2815,73,1,305.54,305.54,152.0
2817,67,1,338.71000000000004,338.71000000000004,113.0
2818,64,6,1158.79,193.13166666666666,93.5
2819,17,2,529.41,264.705,130.0
2820,23,12,4006.94,333.9116666666667,251.66666666666666
2822,45,4,981.86,245.465,195.5
2823,16,2,215.48,107.74,67.0
2824,40,1,215.08,215.08,88.0
2826,237,1,314.45,314.45,219.0
2827,75,1,400.68100000000004,400.68100000000004,129.0
2828,4,2,1080.6200000000001,540.3100000000001,261.5
2829,3,4,1863.47,465.8675,321.5
2830,361,1,365.27,365.27,191.0
2831,59,4,592.9,148.225,65.5
2832,23,1,405.71,405.71,231.0
2833,31,4,761.38,190.345,129.25
2834,55,4,537.0600000000001,134.26500000000001,68.0
2835,25,1,394.38,394.38,140.0
2836,45,2,664.26,332.13,166.5
2837,89,5,2262.62,452.524,235.8
2839,89,1,547.02,547.02,154.0
2840,19,2,690.34,345.17,122.0
2841,79,1,159.0,159.0,48.0
2842,171,3,1062.75,354.25,140.0
2843,81,1,242.35,242.35,104.0
2844,267,1,914.9300000000001,914.9300000000001,254.0
2845,235,2,304.25,152.125,45.5
2846,30,7,3084.68,440.6685714285714,298.2857142857143
2847,37,3,864.86,288.2866666666667,239.0
2848,318,1,846.72,846.72,365.0
2849,57,4,1295.3,323.825,279.0
2850,45,5,1096.32,219.26399999999998,98.6
2851,203,3,255.12,85.04,64.0
2852,225,1,314.22,314.22,90.0
2853,87,2,1010.6,505.3,159.0
2854,190,2,542.03,271.015,182.5
2855,44,4,990.88,247.72,137.5
2856,71,3,536.6800000000001,178.89333333333335,58.0
2857,41,5,867.31,173.462,66.0
2858,78,1,432.2,432.2,184.0
2859,57,2,414.2,207.1,114.0
2861,10,13,2607.87,200.6053846153846,111.76923076923077
2862,8,7,3603.21,514.7442857142858,283.14285714285717
2863,34,2,409.1,204.55,55.0
2864,212,2,1522.75,761.375,427.5
2865,24,3,1413.66,471.22,338.0
2866,170,1,114.56,114.56,182.0
2867,62,1,152.94,152.94,78.0
2868,53,5,1800.07,360.014,190.0
2869,261,2,389.44,194.72,104.0
2871,17,8,2619.91,327.48875,220.875
2872,267,1,752.4300000000001,752.4300000000001,581.0
2873,177,1,46.95,46.95,2.0
2875,51,1,1035.45,1035.45,311.0
2876,17,4,746.83,186.7075,76.5
2878,74,7,861.89,123.12714285714286,56.857142857142854
2879,71,2,667.65,333.825,266.5
2881,3,5,1429.24,285.848,207.6
2882,117,1,411.7,411.7,224.0
2883,373,1,357.95,357.95,155.0
2884,197,1,559.87,559.87,336.0
2885,177,1,810.6000000000001,810.6000000000001,420.0
2886,100,1,566.38,566.38,114.0
2887,21,3,1509.58,503.1933333333333,351.3333333333333
2889,340,1,168.3,168.3,114.0
2890,6,5,1570.81,314.162,247.2
2891,31,2,823.97,411.985,272.0
2892,170,1,142.5,142.5,298.0
2893,122,1,302.25,302.25,191.0
2894,22,10,2248.9900000000002,224.89900000000003,98.2
2895,10,4,1328.55,332.1375,210.25
2896,269,1,301.9,301.9,206.0
2897,23,3,598.2,199.4,66.0
2898,127,1,233.22,233.22,158.0
2900,139,1,361.21999999999997,361.21999999999997,256.0
2901,214,6,632.27,105.37833333333333,81.16666666666667
2903,106,2,706.57,353.285,233.5
2904,18,2,616.26,308.13,197.0
2905,3,2,274.15000000000003,137.07500000000002,82.5
2906,331,1,226.37,226.37,75.0
